High,Low,Open,Close,Volume,Adj Close
234.69000244140625,229.69000244140625,232.0,234.1999969482422,5002700,234.1999969482422
237.9969940185547,227.53500366210938,237.8000030517578,231.9199981689453,8148700,231.9199981689453
235.63999938964844,229.8000030517578,230.47000122070312,234.91000366210938,5047800,234.91000366210938
232.49000549316406,225.70199584960938,228.94000244140625,226.8300018310547,9211700,226.8300018310547
235.60000610351562,229.22000122070312,229.4600067138672,235.0399932861328,7107900,235.0399932861328
242.91000366210938,236.06900024414062,237.42999267578125,242.4600067138672,6767700,242.4600067138672
240.83999633789062,234.08999633789062,238.0399932861328,237.5,5073100,237.5
238.8000030517578,233.8300018310547,237.6199951171875,237.63999938964844,4136600,237.63999938964844
247.44000244140625,236.5399932861328,236.57000732421875,244.89999389648438,7354900,244.89999389648438
249.85000610351562,241.5399932861328,246.8699951171875,242.05999755859375,6976700,242.05999755859375
244.56300354003906,235.03399658203125,242.25,239.7899932861328,8373300,239.7899932861328
248.74000549316406,241.0,243.3000030517578,247.25,7436800,247.25
249.64999389648438,244.13999938964844,248.85000610351562,244.25999450683594,5803200,244.25999450683594
250.3699951171875,243.5800018310547,246.6699981689453,248.63999938964844,10336600,248.63999938964844
254.38999938964844,246.1999969482422,246.64999389648438,252.0,7800500,252.0
254.38999938964844,242.22000122070312,253.8000030517578,247.75,8499400,247.75
248.75999450683594,240.02999877929688,246.89999389648438,241.0,7883000,241.0
235.39999389648438,225.0,234.6999969482422,229.94000244140625,11787000,229.94000244140625
241.55499267578125,232.2100067138672,235.0,237.7899932861328,8295500,237.7899932861328
240.8699951171875,232.66000366210938,238.64999389648438,234.30999755859375,9805800,234.30999755859375
244.13999938964844,235.39999389648438,238.3699951171875,241.85000610351562,7788200,241.85000610351562
250.19000244140625,240.52999877929688,243.61000061035156,249.10000610351562,7082800,249.10000610351562
254.31500244140625,247.38999938964844,253.9600067138672,251.89999389648438,13545700,251.89999389648438
274.94000244140625,260.8500061035156,265.3399963378906,270.42999267578125,23840900,270.42999267578125
270.0,264.7099914550781,268.6099853515625,269.44000244140625,7978600,269.44000244140625
282.6990051269531,274.6239929199219,276.8800048828125,282.1700134277344,10065500,282.1700134277344
286.8900146484375,276.510009765625,280.3800048828125,284.20001220703125,8697000,284.20001220703125
286.0799865722656,278.4010009765625,285.1000061035156,283.17999267578125,9364500,283.17999267578125
302.1000061035156,281.6000061035156,287.3299865722656,285.0299987792969,21371100,285.0299987792969
299.3399963378906,289.32000732421875,292.6400146484375,298.3699951171875,11882200,298.3699951171875
309.1400146484375,298.17999267578125,306.3999938964844,304.7900085449219,13597700,304.7900085449219
301.5,290.55999755859375,297.6300048828125,297.20001220703125,9879800,297.20001220703125
292.9700012207031,285.0299987792969,291.1300048828125,290.80999755859375,9715500,290.80999755859375
293.94000244140625,285.4599914550781,292.1199951171875,286.9200134277344,9413800,286.9200134277344
285.0,273.2900085449219,281.4200134277344,273.8500061035156,13132500,273.8500061035156
267.25,252.55999755859375,259.69000244140625,265.0,20440300,265.0
268.6659851074219,259.1000061035156,266.1050109863281,266.07000732421875,10840000,266.07000732421875
266.0,251.4199981689453,262.760009765625,253.94000244140625,13403300,253.94000244140625
261.8599853515625,253.11399841308594,257.45001220703125,259.8500061035156,11915200,259.8500061035156
274.5400085449219,265.7200012207031,268.8949890136719,273.6300048828125,10558500,273.6300048828125
277.5,268.9100036621094,275.9599914550781,269.19000244140625,8484900,269.19000244140625
267.6600036621094,253.25,265.0199890136719,255.05999755859375,10841800,255.05999755859375
254.8000030517578,232.27000427246094,251.75999450683594,239.07000732421875,18878800,239.07000732421875
243.7480010986328,223.08999633789062,243.1199951171875,239.0500030517578,16830200,239.0500030517578
241.3300018310547,225.64999389648438,239.0,226.08999633789062,13340300,226.08999633789062
244.44000244140625,236.0399932861328,240.97999572753906,241.75999450683594,12071200,241.75999450683594
249.9600067138672,241.27000427246094,249.30999755859375,242.07000732421875,9508000,242.07000732421875
254.9199981689453,246.52999877929688,247.1199951171875,253.8300018310547,9234200,253.8300018310547
251.54800415039062,244.30299377441406,249.49000549316406,250.35000610351562,7609700,250.35000610351562
252.0,246.7899932861328,251.41799926757812,249.97999572753906,7052100,249.97999572753906
254.77999877929688,247.5500030517578,253.4199981689453,249.30999755859375,7370400,249.30999755859375
254.46099853515625,242.89999389648438,245.83999633789062,251.47000122070312,6340100,251.47000122070312
247.27000427246094,237.8000030517578,246.4600067138672,238.41000366210938,9318900,238.41000366210938
243.14999389648438,237.1300048828125,239.6300048828125,241.27999877929688,10555100,241.27999877929688
246.9499969482422,240.85000610351562,242.02999877929688,244.38499450683594,5790200,244.38499450683594
246.83999633789062,242.25,245.5500030517578,243.77000427246094,5093200,243.77000427246094
244.97000122070312,233.75999450683594,244.49000549316406,234.27000427246094,6097300,234.27000427246094
235.33999633789062,227.52000427246094,232.6300048828125,234.24000549316406,8846600,234.24000549316406
241.30999755859375,232.3000030517578,233.61900329589844,241.02999877929688,8217600,241.02999877929688
243.1999969482422,233.61000061035156,241.5800018310547,235.6699981689453,7510900,235.6699981689453
238.36000061035156,232.6300048828125,236.8800048828125,236.5399932861328,6242000,236.5399932861328
245.22999572753906,237.27000427246094,238.11000061035156,242.83999633789062,7633400,242.83999633789062
252.6490020751953,246.0399932861328,248.0399932861328,247.5399932861328,6990100,247.5399932861328
251.75999450683594,245.6999969482422,250.50999450683594,251.02000427246094,5744400,251.02000427246094
255.0,249.5,251.64999389648438,253.19000244140625,5580400,253.19000244140625
